participant_id,attempt_id,gender,height_cm,weight_kg,distance_cm,entry,takeoff,takeoff_mid,peak,landing_mid,landing,has_all_indices,entry_arm_raise,entry_leg_forward,entry_knee_angle,entry_hip_angle,entry_trunk_lean_deg,entry_trunk_lean_signed_deg,entry_midhip_x,entry_kps_conf_mean,entry_kps_conf_min,entry_kps_valid_ratio,takeoff_arm_raise,takeoff_leg_forward,takeoff_knee_angle,takeoff_hip_angle,takeoff_trunk_lean_deg,takeoff_trunk_lean_signed_deg,takeoff_midhip_x,takeoff_kps_conf_mean,takeoff_kps_conf_min,takeoff_kps_valid_ratio,takeoff_mid_arm_raise,takeoff_mid_leg_forward,takeoff_mid_knee_angle,takeoff_mid_hip_angle,takeoff_mid_trunk_lean_deg,takeoff_mid_trunk_lean_signed_deg,takeoff_mid_midhip_x,takeoff_mid_kps_conf_mean,takeoff_mid_kps_conf_min,takeoff_mid_kps_valid_ratio,peak_arm_raise,peak_leg_forward,peak_knee_angle,peak_hip_angle,peak_trunk_lean_deg,peak_trunk_lean_signed_deg,peak_midhip_x,peak_kps_conf_mean,peak_kps_conf_min,peak_kps_valid_ratio,landing_mid_arm_raise,landing_mid_leg_forward,landing_mid_knee_angle,landing_mid_hip_angle,landing_mid_trunk_lean_deg,landing_mid_trunk_lean_signed_deg,landing_mid_midhip_x,landing_mid_kps_conf_mean,landing_mid_kps_conf_min,landing_mid_kps_valid_ratio,landing_arm_raise,landing_leg_forward,landing_knee_angle,landing_hip_angle,landing_trunk_lean_deg,landing_trunk_lean_signed_deg,landing_midhip_x,landing_kps_conf_mean,landing_kps_conf_min,landing_kps_valid_ratio,has_all_kps_len25,min_phase_conf,prep_frames,takeoff_to_peak_frames,peak_to_landing_frames,flight_frames,forward_dir_sign,entry_trunk_lean_forward_deg,entry_backlean_deg,takeoff_trunk_lean_forward_deg,takeoff_backlean_deg,takeoff_mid_trunk_lean_forward_deg,takeoff_mid_backlean_deg,peak_trunk_lean_forward_deg,peak_backlean_deg,landing_mid_trunk_lean_forward_deg,landing_mid_backlean_deg,landing_trunk_lean_forward_deg,landing_backlean_deg,knee_ext_takeoff_to_peak,arm_raise_takeoff_to_peak,trunk_lean_takeoff_to_landing,trunk_lean_signed_takeoff_to_landing,trunk_lean_forward_takeoff_to_landing,quality_pass,bmi,bmi_group,distance_level
P152,A0066,M,176.0,60.0,180.0,7.0,40.0,44.0,49.0,54.0,59.0,True,-0.9361496345930644,0.0054564875044697,155.32500734059326,157.92155591320846,8.851552144570926,8.851552144570926,120.60133361816406,0.8676723786874821,0.1009248718619346,0.76,0.1155721697674428,-0.507835653985787,120.4654087630888,145.0497341112235,38.44139212873502,38.44139212873502,285.9787292480469,0.8610797971487045,0.1280155479907989,0.72,-0.0565489682965579,-0.7950665899938938,134.9173093756629,168.69619391121296,28.676643325072764,28.676643325072764,406.5128936767578,0.8969607142841115,0.537265419960022,0.68,-0.8288486530226524,-0.2074859358390649,109.67557031185052,116.99580204392775,40.275949249728086,40.275949249728086,500.70301818847656,0.8832579072978761,0.1275390386581421,0.72,-0.9763808005923909,0.7321163315028618,156.7051305360553,80.40912260191746,64.21999839806068,64.21999839806068,597.8218078613281,0.8193530240341237,0.106450967490673,0.76,-1.00677824510858,0.651562862478642,93.08442736170063,49.87949335793397,56.84639014362625,56.84639014362625,703.8165588378906,0.8626967598410213,0.4807056188583374,0.68,True,0.8193530240341237,33.0,9.0,10.0,19.0,1.0,8.851552144570926,-8.851552144570926,38.44139212873502,-38.44139212873502,28.676643325072764,-28.676643325072764,40.275949249728086,-40.275949249728086,64.21999839806068,-64.21999839806068,56.84639014362625,-56.84639014362625,-10.789838451238268,-0.9444208227900952,18.40499801489124,18.40499801489124,18.40499801489124,True,19.3698347107438,normal,low
P153,A0067,F,162.0,59.0,115.0,1.0,277.0,280.0,283.0,287.0,291.0,True,-0.9177882523859752,0.0099731333725701,152.70463166934073,163.12310320568804,3.976550697149444,3.976550697149444,98.6947135925293,0.8881452942595762,0.6086234450340271,0.68,0.0256366798494372,-0.5734275488879588,129.58071836981242,150.42832647551597,35.05784498208024,35.05784498208024,282.8932342529297,0.88979771733284,0.5031260251998901,0.68,0.22097078367491,-0.9379909191411792,168.7834265188872,178.07383255976902,27.39639675610164,27.39639675610164,353.22393798828125,0.8393173350228204,0.1741871833801269,0.72,-0.1092658462435595,-0.8367550731555828,128.79624897213708,164.3834786525539,27.22789511715297,27.22789511715297,407.2264404296875,0.8642714233959422,0.4827927052974701,0.68,-0.6637665546321119,-0.2096030501212529,114.03782319801331,119.25439506279127,40.45185365430271,40.45185365430271,446.4997863769531,0.8867587832843556,0.3964809775352478,0.68,-0.6112660580056704,0.6885157602730387,156.8477784286493,90.76075427788945,54.166794020954896,54.166794020954896,516.5339660644531,0.8275801602162813,0.2423973083496093,0.76,True,0.8275801602162813,276.0,6.0,8.0,14.0,1.0,3.976550697149444,-3.976550697149444,35.05784498208024,-35.05784498208024,27.39639675610164,-27.39639675610164,27.22789511715297,-27.22789511715297,40.45185365430271,-40.45185365430271,54.166794020954896,-54.166794020954896,-0.7844693976753376,-0.1349025260929967,19.10894903887465,19.10894903887465,19.10894903887465,True,22.4813290656912,normal,low
P154,A0068,M,180.0,75.0,220.0,4.0,149.0,154.0,160.0,165.0,170.0,True,-0.9491577107466158,0.0210374069318786,173.4970976918167,170.36757492983062,8.320274846185656,8.320274846185656,157.86349487304688,0.8941833045747545,0.263644129037857,0.72,-0.0919401245176709,-0.555736007426727,121.80051896364796,135.47280751402198,49.82555632828122,49.82555632828122,291.3882293701172,0.8655646426810159,0.2963918447494507,0.72,0.4923243771385741,-1.3963139357915706,170.18658743957764,160.37743195869575,32.106743881540105,32.106743881540105,503.4355316162109,0.769937529332108,0.1048570573329925,0.72,-0.4260028363950322,-0.5317623827559941,84.34525704546597,138.24143771199584,40.12824771331277,40.12824771331277,609.2037963867188,0.854544965757264,0.167735755443573,0.72,-1.021709227440586,0.5192658133420046,100.7604692201028,51.40755399757349,62.45828801424618,62.45828801424618,699.6973876953125,0.8844440263860366,0.4790083169937134,0.68,-1.2099126915931024,0.7493877270912046,102.33083832824876,53.037708075895125,59.45012642702346,59.45012642702346,828.6156005859375,0.8043102747515628,0.1221943348646164,0.76,True,0.769937529332108,145.0,11.0,10.0,21.0,1.0,8.320274846185656,-8.320274846185656,49.82555632828122,-49.82555632828122,32.106743881540105,-32.106743881540105,40.12824771331277,-40.12824771331277,62.45828801424618,-62.45828801424618,59.45012642702346,-59.45012642702346,-37.45526191818199,-0.3340627118773612,9.62457009874224,9.62457009874224,9.62457009874224,True,23.148148148148145,normal,mid
P155,A0069,M,170.0,70.0,195.0,9.0,262.0,266.0,270.0,276.0,282.0,True,-0.8574368614431551,0.0030746638158021,176.4710248380784,175.63922876675417,3.2156455961503663,-3.2156455961503663,141.7858009338379,0.9558350883032146,0.752346932888031,0.76,-0.2123169114301303,-0.4490030187091358,105.4496893004309,122.10392486385268,47.938732955586566,47.938732955586566,264.8034362792969,0.8937316082025829,0.1604942381381988,0.76,0.1798102504908658,-0.973166422387872,159.87324960301763,172.92889816652854,26.730731889977136,26.730731889977136,399.27239990234375,0.873735797074106,0.1588473320007324,0.72,-0.1201759012837707,-0.7584062300586287,97.08661399334652,163.18164499590915,22.12901806901852,22.12901806901852,492.4509887695313,0.8694800933202108,0.1626217365264892,0.72,-0.8275249583930451,0.2303775640471762,117.58711797468422,109.2264598064722,30.01787750586545,30.01787750586545,613.0861511230469,0.8621945459591714,0.101388081908226,0.76,-1.1914144290472066,0.7703187326228886,113.49576846593376,87.97822854328307,26.3814468875754,26.3814468875754,751.8624572753906,0.8304204410976834,0.1077228188514709,0.72,True,0.8304204410976834,253.0,8.0,12.0,20.0,1.0,-3.2156455961503663,3.2156455961503663,47.938732955586566,-47.938732955586566,26.730731889977136,-26.730731889977136,22.12901806901852,-22.12901806901852,30.01787750586545,-30.01787750586545,26.3814468875754,-26.3814468875754,-8.363075307084372,0.0921410101463595,-21.55728606801117,-21.55728606801117,-21.55728606801117,True,24.221453287197235,over,mid
P156,A0070,M,182.0,85.0,210.0,0.0,9.0,13.0,18.0,24.0,31.0,True,-0.7487877126728099,0.0243613426692197,84.70733306135133,71.556623691273,60.123814057061054,60.123814057061054,154.21328735351562,0.899830205572976,0.3950932621955871,0.72,-0.065293958518007,-0.6078136933623746,115.67527986176692,137.27718071473498,46.24575012078164,46.24575012078164,281.7061004638672,0.8953391263882319,0.3888385593891144,0.72,0.0281124240389265,-1.2410177553236437,172.96855777306706,162.3907307447708,27.133255782654043,27.133255782654043,435.9380340576172,0.8348817888059115,0.1096592843532562,0.76,-0.3315860986891443,-0.864492765809298,96.8817573964878,163.68462056698695,25.9745851568779,25.9745851568779,552.8187255859375,0.8480318213502566,0.157511904835701,0.72,-0.9704401376604554,0.1700294885097834,89.35779027047485,80.30880018094982,49.085112479833874,49.085112479833874,655.212890625,0.8786669654978646,0.135557621717453,0.72,-0.7518775545062939,0.4299304896836955,118.2754245259106,83.3608213352327,46.29509892833505,46.29509892833505,858.1536560058594,0.8656444847583771,0.4729059934616089,0.68,True,0.8348817888059115,9.0,9.0,13.0,22.0,1.0,60.123814057061054,-60.123814057061054,46.24575012078164,-46.24575012078164,27.133255782654043,-27.133255782654043,25.9745851568779,-25.9745851568779,49.085112479833874,-49.085112479833874,46.29509892833505,-46.29509892833505,-18.79352246527914,-0.2662921401711373,0.0493488075534074,0.0493488075534074,0.0493488075534074,True,25.661152034778407,over,mid
P157,A0071,F,160.0,45.0,70.0,0.0,62.0,65.0,69.0,72.0,75.0,True,-0.9124283210283808,0.0754671472896227,154.28498334269688,170.70982990819454,6.762580810422244,-6.762580810422244,122.54574584960938,0.8678768516371125,0.1215471997857093,0.76,-0.3950096502516931,-0.4449838587192263,130.85503883230314,153.49080642761595,22.69381060874461,22.69381060874461,247.4764633178711,0.8774783495399687,0.1737365126609802,0.72,-0.2668769069837116,-0.4631829710515254,132.54276209428696,162.74424202845285,15.801947266666216,15.801947266666216,291.38873291015625,0.8690968787199572,0.1066711917519569,0.76,-0.3915266320164762,-0.1368815026349917,124.15515135657276,143.6891730142833,15.64826722641097,15.64826722641097,341.7858428955078,0.8253527491500503,0.118844948709011,0.76,-0.634987690578165,0.2317492832587991,142.70682261636523,133.04941858890732,18.88104049505226,18.88104049505226,375.7651519775391,0.8301447492681051,0.1009359881281852,0.76,-0.6249615318606692,0.4296675709683413,147.30155468887887,127.12965891338948,19.228138013018985,19.228138013018985,411.4253692626953,0.85870368199216,0.1381378322839737,0.72,True,0.8253527491500503,62.0,7.0,6.0,13.0,1.0,-6.762580810422244,6.762580810422244,22.69381060874461,-22.69381060874461,15.801947266666216,-15.801947266666216,15.64826722641097,-15.64826722641097,18.88104049505226,-18.88104049505226,19.228138013018985,-19.228138013018985,-6.699887475730378,0.0034830182352168,-3.4656725957256214,-3.4656725957256214,-3.4656725957256214,True,17.578124999999996,under,low
P158,A0072,F,158.0,51.0,155.0,9.0,263.0,266.0,270.0,275.0,281.0,True,-0.9003334808091168,0.0369494458641066,167.6975379067694,167.50371241195302,4.8088943692002015,4.8088943692002015,144.09207153320312,0.8699787755807241,0.2392800748348236,0.72,-0.4219948401150898,-0.5006994760018354,125.84905912059682,123.32106131256413,54.84451226287302,54.84451226287302,257.87471771240234,0.8758049803344827,0.1547836512327194,0.76,0.0936878632169759,-1.066975566180189,172.25912784765168,175.67886189806336,40.098627358179726,40.098627358179726,349.3545837402344,0.8345369179459179,0.1324106603860855,0.68,0.1000246422735666,-1.0298475783661918,129.87230386246495,167.59977985343886,35.93276804177687,35.93276804177687,445.4497680664063,0.8194021458427111,0.1873257011175155,0.72,-0.3635376877884329,-0.1879274970353895,87.56369424588408,93.91757843315342,53.60773439153179,53.60773439153179,508.1722259521485,0.8232203898461241,0.1115980520844459,0.76,-1.494063307271877,0.7872953034703336,125.7556489523191,59.46336818323918,67.68624666825683,67.68624666825683,628.7319641113281,0.849746352747867,0.2055914402008056,0.76,True,0.8194021458427111,254.0,7.0,11.0,18.0,1.0,4.8088943692002015,-4.8088943692002015,54.84451226287302,-54.84451226287302,40.098627358179726,-40.098627358179726,35.93276804177687,-35.93276804177687,53.60773439153179,-53.60773439153179,67.68624666825683,-67.68624666825683,4.0232447418681545,0.5220194823886565,12.84173440538381,12.84173440538381,12.84173440538381,True,20.429418362441915,normal,low
P159,A0073,M,178.0,76.0,180.0,32.0,154.0,159.0,164.0,169.0,174.0,True,-0.8625993600973387,-0.0550216799320426,177.56199702800944,176.76616824109558,2.8600995339653457,2.8600995339653457,168.154052734375,0.8924226353043004,0.1102910637855529,0.76,-0.4727873351755039,-0.4235700905178714,124.89823169656698,123.84713701812764,55.04066009809459,55.04066009809459,256.5771255493164,0.8954325450791253,0.2712586224079132,0.72,-0.1876084901846643,-1.0755172638949535,158.4726123854956,172.121860231578,26.971028045270653,26.971028045270653,419.4065704345703,0.8788355754481422,0.20138019323349,0.72,-0.8086459094585154,-0.569606191415286,77.28657708774469,142.72910035401122,30.99538429570729,30.99538429570729,533.7295227050781,0.8607756299407858,0.1229628175497055,0.76,-0.0914270639222014,0.4587283238945991,142.41485803331142,102.6695616068979,41.5471497662796,41.5471497662796,616.697509765625,0.8591065516597346,0.1375840008258819,0.76,-0.7790953803133599,0.5063987975079997,140.00624310245928,116.6870587932712,26.58171836750364,26.58171836750364,751.0004272460938,0.8468543255799695,0.1133998259902,0.76,True,0.8468543255799695,122.0,10.0,10.0,20.0,1.0,2.8600995339653457,-2.8600995339653457,55.04066009809459,-55.04066009809459,26.971028045270653,-26.971028045270653,30.99538429570729,-30.99538429570729,41.5471497662796,-41.5471497662796,26.58171836750364,-26.58171836750364,-47.61165460882229,-0.3358585742830115,-28.45894173059095,-28.45894173059095,-28.45894173059095,True,23.98687034465345,normal,low
P160,A0074,F,162.0,50.0,155.0,26.0,101.0,104.0,107.0,110.0,113.0,True,-0.0988164499098775,0.1428445564469084,159.19734167102888,161.040884891285,2.9499066797044944,2.9499066797044944,117.76776885986328,0.8713083217541376,0.1458006501197815,0.72,-0.1147471023741841,-0.4044581511815499,118.68684189852216,121.22853171573914,50.00563828301504,50.00563828301504,245.7286834716797,0.8869843956302194,0.53398197889328,0.68,0.3349416665922206,-1.0000018677328553,172.55354329079137,174.65756819829565,30.983137704958253,30.983137704958253,391.2257690429688,0.7521230683607214,0.1198378354310989,0.68,0.0122439954301037,-0.6339090588827828,95.62022394123488,153.14401691578126,28.001711987922544,28.001711987922544,484.2200927734375,0.8434597209972494,0.1793010532855987,0.68,-0.9128944439474664,0.4688063788766453,110.03304835316628,83.58800000319442,36.41348829153149,36.41348829153149,552.4322814941406,0.8393521168652702,0.4222175776958465,0.68,-0.691590551635971,0.4794404807953695,119.31442799668696,85.05983654860289,44.57295784179235,44.57295784179235,685.557373046875,0.8573610437543768,0.1240571439266204,0.76,True,0.7521230683607214,75.0,6.0,6.0,12.0,1.0,2.9499066797044944,-2.9499066797044944,50.00563828301504,-50.00563828301504,30.983137704958253,-30.983137704958253,28.001711987922544,-28.001711987922544,36.41348829153149,-36.41348829153149,44.57295784179235,-44.57295784179235,-23.066617957287264,0.1269910978042879,-5.432680441222686,-5.432680441222686,-5.432680441222686,True,19.05197378448407,normal,low
P161,A0075,M,175.0,60.0,200.0,39.0,113.0,116.0,120.0,123.0,127.0,True,-0.9509732355879148,0.0398428290790299,167.0873895179451,168.03193369565358,4.0424008789944486,4.0424008789944486,152.7015151977539,0.8497292457355393,0.1624295860528946,0.72,-0.6019311741594635,-0.4442494814785984,104.82068217511646,116.59612768325366,52.23998625144672,52.23998625144672,258.8148651123047,0.8533887784732016,0.1295110881328582,0.76,0.2441345499482363,-0.8506948876161762,176.62618772311163,175.2005168683903,39.87745854192378,39.87745854192378,378.6729431152344,0.82165028625413,0.1095634400844574,0.76,-0.1999154168772843,-0.8239083426521272,87.3574534937279,155.87189984462356,31.96047491642521,31.96047491642521,538.9735107421875,0.8862061483018538,0.4915182292461395,0.68,-1.0674763781607834,0.2595504907855336,98.8855633758931,74.14157889587875,51.35952425171192,51.35952425171192,638.6829833984375,0.8598304132097646,0.124671533703804,0.76,-1.0231766089576266,0.6430761395848881,94.02321932055888,48.18641844452048,57.70459535499048,57.70459535499048,760.1960754394531,0.8370434811545743,0.1249350979924202,0.72,True,0.82165028625413,74.0,7.0,7.0,14.0,1.0,4.0424008789944486,-4.0424008789944486,52.23998625144672,-52.23998625144672,39.87745854192378,-39.87745854192378,31.96047491642521,-31.96047491642521,51.35952425171192,-51.35952425171192,57.70459535499048,-57.70459535499048,-17.463228681388557,0.4020157572821792,5.464609103543751,5.464609103543751,5.464609103543751,True,19.59183673469388,normal,mid
P162,A0076,M,170.0,70.0,190.0,53.0,83.0,86.0,89.0,93.0,98.0,True,-0.9974868575405832,0.0021290036657031,163.05786424163816,165.31738490599372,5.927946879777691,5.927946879777691,147.04401397705078,0.910714214569644,0.1554180234670639,0.76,-0.770668153718056,-0.2730418192797128,104.33280850099142,94.38442019655476,62.04954235724461,62.04954235724461,208.2393112182617,0.9154122438695697,0.2780384123325348,0.72,0.322745786496217,-0.8585622299359656,167.93313622266103,171.65078859157416,39.09295039438253,39.09295039438253,337.95948791503906,0.8661486085723428,0.2734041213989258,0.68,0.1362838808678207,-0.9064649003717488,133.74165591254706,171.33653472711848,27.319700485033287,27.319700485033287,477.4871673583984,0.8664684470962075,0.3031954765319824,0.68,-0.9730320981553504,0.2603087973836298,125.24801105945876,104.54585640349812,37.88916800435733,37.88916800435733,597.1437072753906,0.8681292769156004,0.1672725677490234,0.76,-0.7483152721968626,0.4291254832629093,78.0580291430129,75.03934129157764,28.39276427867174,28.39276427867174,801.4075317382812,0.9048334235946336,0.1985727101564407,0.72,True,0.8661486085723428,30.0,6.0,9.0,15.0,1.0,5.927946879777691,-5.927946879777691,62.04954235724461,-62.04954235724461,39.09295039438253,-39.09295039438253,27.319700485033287,-27.319700485033287,37.88916800435733,-37.88916800435733,28.39276427867174,-28.39276427867174,29.40884741155564,0.9069520345858768,-33.65677807857287,-33.65677807857287,-33.65677807857287,True,24.221453287197235,over,low
P163,A0077,F,155.0,57.0,125.0,21.0,70.0,72.0,75.0,78.0,81.0,True,-0.8364043707315219,0.1193153837017239,165.5649921601052,157.90509290953372,9.59324282562446,9.59324282562446,126.4230499267578,0.8365350716254291,0.4098185896873474,0.68,-0.4131302239213784,-0.1821298523390993,124.39272030480664,135.65394191999394,39.41429358450208,39.41429358450208,198.92069244384768,0.8536464747260598,0.5825638175010681,0.68,-0.003872178279115,-0.691493362288315,163.53022339042843,174.6954428864388,24.88675639933574,24.88675639933574,303.3641662597656,0.8643760192725394,0.1493395119905471,0.72,-0.2550470102180293,-0.9261314089199264,145.2406802379902,168.82819984848297,11.403349990323688,11.403349990323688,432.85572814941406,0.8899570265237022,0.5551382303237915,0.68,-0.863851597847838,0.1338010340964521,117.5518316632629,121.92475486121094,29.55555039199556,29.55555039199556,479.7056884765625,0.8305524237015668,0.2627579569816589,0.68,-0.8206949392481164,0.3408841938257994,84.93369559306598,90.2969027721709,28.7900495463477,28.7900495463477,559.2644348144531,0.8423031515934888,0.4075911045074463,0.68,True,0.8305524237015668,49.0,5.0,6.0,11.0,1.0,9.59324282562446,-9.59324282562446,39.41429358450208,-39.41429358450208,24.88675639933574,-24.88675639933574,11.403349990323688,-11.403349990323688,29.55555039199556,-29.55555039199556,28.7900495463477,-28.7900495463477,20.84795993318356,0.1580832137033491,-10.624244038154384,-10.624244038154384,-10.624244038154384,True,23.725286160249738,normal,low
P165,A0078,M,165.0,70.0,210.0,207.0,301.0,305.0,309.0,312.0,316.0,True,-0.852168783769053,-0.157156524260242,171.59230348353356,168.8038975992313,14.702600731087085,14.702600731087085,132.91403198242188,0.8462110170059733,0.1239222139120101,0.72,-0.4343571548563683,-0.2360737684598969,95.33262115179672,95.26820056582852,62.40328526832536,62.40328526832536,204.3396453857422,0.8700805365255004,0.1059847399592399,0.76,0.1918063482208276,-1.1195635005524691,162.7629531710279,168.8229814369175,30.79377718416586,30.79377718416586,428.5575256347656,0.7980626911709183,0.1123648509383201,0.76,-0.7282819032044898,-0.1961062129496433,61.414052678503694,101.75282976971071,37.42173108868513,37.42173108868513,569.4596252441406,0.8778744339942932,0.2310841083526611,0.72,-0.990052611984579,0.7975052201528336,115.0020828661438,64.8252363414874,46.16146198915947,46.16146198915947,684.3722839355469,0.9034895686542288,0.6067181825637817,0.68,-0.6304734003287618,0.5560110318656972,48.04057360122548,30.63714697454304,35.290742472436925,35.290742472436925,820.1470031738281,0.8638330416546928,0.1908680498600006,0.72,True,0.7980626911709183,94.0,8.0,7.0,15.0,1.0,14.702600731087085,-14.702600731087085,62.40328526832536,-62.40328526832536,30.79377718416586,-30.79377718416586,37.42173108868513,-37.42173108868513,46.16146198915947,-46.16146198915947,35.290742472436925,-35.290742472436925,-33.918568473293035,-0.2939247483481215,-27.11254279588843,-27.11254279588843,-27.11254279588843,True,25.71166207529844,over,mid
